Customer_ID,Age,Gender,Region,Membership_Level,Tenure_Months,Monthly_Income_JD,Monthly_Spend_JD,Total_Orders,Average_Order_Value_JD,Days_Since_Last_Purchase,Website_Visits_Last_30_Days,Email_Engagement_Rate,Discount_Usage_Rate,Satisfaction_Score,Support_Tickets_Last_6_Months,Complaint_Flag,Last_Campaign_Response,Payment_Method,Churn
C00026,68,Female,Amman,Gold,31,2680.08,221.24,13,500.0,14,17,0.437,0.674,5,4,1,1,Card,0
C00159,54,Male,Irbid,Basic,9,2125.07,118.53,6,182.36,117,17,0.275,0.457,4,3,1,0,Card,1
C00117,62,Female,Other,Silver,22,1603.37,251.29,17,370.17,21,19,0.056,0.572,3,0,0,0,Card,0
C00451,49,Male,Amman,Basic,55,1418.27,87.85,19,310.8,21,12,0.624,0.456,3,0,0,0,Cash,0
C00247,60,Female,Other,Silver,9,2266.13,209.49,9,154.57,18,6,0.473,0.265,3,3,1,1,Digital Wallet,0
C00535,40,Female,Balqa,Gold,7,2339.66,233.88,9,201.96,7,15,0.448,0.714,3,3,1,1,Card,0
C01020,66,Female,Irbid,Silver,13,1932.67,338.82,8,452.34,23,22,0.314,0.745,4,0,0,0,Card,0
C01128,67,Female,Other,Silver,51,2131.06,151.4,16,391.75,40,12,0.318,0.179,4,1,0,0,Cash,0
C00793,31,Female,Amman,Basic,69,1471.41,48.4,21,119.11,19,11,0.754,0.574,4,1,0,1,Digital Wallet,0
C00407,24,Male,Zarqa,Basic,22,838.93,40.87,10,99.99,80,6,0.354,0.304,3,0,0,0,Cash,0
C00261,66,Female,Amman,Silver,15,1726.07,123.83,5,379.12,13,15,0.4165,0.599,3,2,0,0,Digital Wallet,0
C00104,44,Male,Amman,Silver,8,1908.44,242.83,10,189.92,58,7,0.684,0.215,2,1,0,0,Card,0
C00443,29,Female,Balqa,Silver,61,1723.82,213.34,21,500.0,27,29,0.718,0.577,3,6,1,0,Digital Wallet,0
C00561,68,Male,Zarqa,Silver,15,1995.19,241.6,12,287.27,74,10,0.508,0.625,3,1,0,1,Digital Wallet,0
C00923,56,Female,Amman,Basic,84,2243.91,150.77,26,400.6,1,18,0.144,0.412,3,2,0,0,Card,0
C00977,50,Female,Amman,Basic,27,1801.12,111.47,17,141.82,21,17,0.122,0.502,2,1,1,0,Card,1
C00032,62,Female,Irbid,Gold,13,2317.73,723.71,25,310.39,33,19,0.426,0.652,4,0,0,0,Card,0
C00760,44,Female,Zarqa,Basic,7,1583.05,116.89,7,134.68,19,13,0.761,0.778,5,0,0,1,Cash,0
C00655,24,Male,Irbid,Silver,20,562.94,163.61,10,320.03,26,13,0.545,0.908,4,2,0,0,Digital Wallet,0
C00737,70,Male,Amman,Basic,38,2103.09,289.42,19,500.0,5,13,0.765,0.573,4,2,0,1,Card,0
C01200,70,Female,Irbid,Gold,50,2031.32,208.85,19,500.0,32,18,0.583,0.251,5,0,0,0,Cash,0
C00587,70,Male,Amman,Basic,84,2768.72,119.69,35,278.72,28,9,0.566,0.239,3,3,1,1,Cash,0
C01073,64,Male,Amman,Silver,54,1442.71,127.38,24,303.17,91,12,0.452,0.356,3,2,0,1,Bank Transfer,1
C00057,70,Male,Amman,Silver,7,2107.91,151.31,11,95.33,46,12,0.682,0.271,4,3,1,1,Card,1
C00671,30,Female,Amman,Platinum,10,1748.45,251.27,5,457.67,15,19,0.398,0.586,2,4,1,0,Card,1
C00876,24,Male,Amman,Silver,3,1561.43,105.24,2,180.7,47,13,0.386,0.27,5,0,0,0,Cash,0
C01014,24,Male,Irbid,Gold,22,1735.57,240.23,18,258.23,12,16,0.336,0.81,4,4,1,0,Card,0
C00428,24,Male,Amman,Silver,23,1622.25,142.0,14,239.69,2,19,0.533,0.298,5,1,0,1,Cash,0
C00193,61,Male,Zarqa,Basic,72,1953.56,154.42,22,500.0,13,19,0.436,0.509,2,4,1,0,Card,0
C00607,24,Female,Zarqa,Silver,5,1123.96,134.52,6,128.26,64,13,0.461,0.724,5,0,0,1,Card,0
C00349,63,Female,Other,Platinum,5,2234.5,240.13,6,182.94,16,18,0.477,0.641,4,2,0,1,Card,0
C00895,56,Female,Amman,Basic,9,2129.69,180.52,12,274.64,69,19,0.583,0.252,3,1,0,0,Digital Wallet,0
C00473,36,Male,Balqa,Silver,84,1665.9,132.87,42,285.47,136,6,0.513,0.235,4,0,0,0,Cash,0
C00636,47,Male,Irbid,Basic,14,1792.625,89.72,8,128.6,48,14,0.177,0.82,4,3,1,0,Bank Transfer,1
C00580,50,Male,Balqa,Silver,29,1796.45,159.47,10,452.66,61,15,0.599,0.662,1,4,1,0,Card,1
C00618,61,Male,Amman,Silver,84,2101.02,112.26,33,265.2,17,15,0.619,0.592,4,1,0,1,Cash,0
C00073,46,Female,Zarqa,Silver,18,1557.64,209.85,12,298.03,33,15,0.575,0.36,4,0,0,1,Card,0
C00878,38,Female,Amman,Basic,78,2010.25,112.28,26,314.14,115,14,0.327,0.922,5,3,1,1,Card,0
C00984,24,Male,Balqa,Basic,10,1286.91,167.6,6,277.7,15,15,0.575,0.435,3,5,1,1,Card,0
C00160,59,Male,Zarqa,Gold,22,1554.3,166.64,16,212.41,142,14,0.376,0.869,4,0,0,0,Card,1
C01041,69,Female,Zarqa,Gold,23,2424.54,299.28,13,441.25,36,17,0.35,0.613,3,1,0,0,Cash,0
C00482,55,Male,Zarqa,Basic,32,1479.77,103.36,13,269.21,14,21,0.426,0.584,4,1,0,0,Digital Wallet,0
C00700,41,Female,Amman,Gold,55,2361.74,221.01,17,500.0,3,11,0.685,0.625,3,1,0,1,Bank Transfer,0
C00571,42,Female,Amman,Platinum,38,2745.67,282.01,17,500.0,13,11,0.599,0.359,2,2,1,1,Cash,0
C00413,68,Male,Other,Gold,37,2510.16,175.11,17,260.77,81,26,0.144,0.673,5,2,0,0,Card,0
C00285,33,Male,Amman,Platinum,9,1365.91,358.74,8,445.73,73,19,0.294,0.9,3,3,1,1,Cash,0
C00452,40,Female,Irbid,Basic,8,1675.84,172.74,8,143.16,48,19,0.46,0.828,4,1,0,0,Card,0
C00509,21,Male,Amman,Gold,18,1400.81,369.03,15,359.42,68,14,0.459,0.715,4,2,0,1,Digital Wallet,0
C00650,64,Male,Irbid,Gold,56,3127.44,278.06,27,481.97,35,14,0.623,0.031,4,2,0,0,Digital Wallet,0
C01152,40,Male,Balqa,Silver,10,1292.54,121.54,6,193.38,8,19,0.235,0.555,3,1,0,0,Cash,0
C00301,45,Male,Amman,Platinum,28,1715.82,321.71,12,500.0,49,19,0.394,0.761,4,1,0,0,Card,0
C00337,51,Male,Irbid,Basic,8,1815.18,150.41,5,234.65,150,14,0.719,0.336,3,4,1,1,Card,1
C00697,31,Male,Balqa,Basic,60,1383.57,166.74,25,305.31,101,13,0.274,0.402,4,2,0,0,Digital Wallet,0
C00585,26,Female,Irbid,Gold,4,1100.46,200.86,9,82.86,12,9,0.22,0.558,4,3,1,1,Bank Transfer,0
C00964,34,Female,Zarqa,Platinum,84,1690.22,309.14,40,500.0,70,21,0.637,0.939,4,2,0,0,Cash,0
C00691,52,Female,Amman,Silver,31,2309.34,212.13,11,500.0,48,19,0.324,0.572,2,2,1,0,Cash,1
C00152,60,Female,Amman,Basic,36,1633.83,186.71,17,445.86,63,13,0.556,0.736,3,3,1,1,Bank Transfer,0
C00582,19,Male,Zarqa,Silver,41,1311.11,189.68,14,500.0,55,17,0.256,0.092,5,1,0,0,Cash,0
C00122,19,Female,Balqa,Basic,31,350.0,163.92,9,497.84,9,15,0.522,0.482,5,1,0,0,Card,0
C00225,31,Female,Balqa,Gold,17,789.12,186.03,14,196.75,19,10,0.527,0.517,3,3,1,1,Digital Wallet,0
C00600,69,Male,Other,Basic,41,2538.81,139.01,16,414.66,3,13,0.511,0.723,3,1,0,0,Cash,0
C00063,59,Female,Irbid,Silver,17,2092.19,149.45,6,418.62,17,11,0.517,0.268,3,1,0,1,Cash,0
C01185,47,Male,Zarqa,Basic,21,1617.99,90.22,7,223.28,157,17,0.399,0.447,4,1,0,0,Card,1
C00232,63,Female,Irbid,Silver,33,1624.95,117.98,10,357.23,15,14,0.555,0.57,4,2,0,1,Cash,0
C00868,36,Female,Irbid,Basic,23,1172.29,147.08,12,291.93,56,16,0.322,0.283,3,1,0,0,Card,0
C00989,65,Male,Amman,Gold,30,2284.11,162.04,17,214.42,10,15,0.637,0.503,4,2,0,1,Digital Wallet,0
C00630,49,Female,Amman,Silver,48,2347.65,145.98,22,224.8,32,12,0.453,0.893,3,0,0,1,Cash,0
C00163,31,Female,Zarqa,Gold,36,1642.91,181.47,17,292.06,31,16,0.444,0.814,2,2,0,1,Card,0
C00640,29,Male,Zarqa,Basic,13,1977.63,198.6,9,231.27,17,8,0.467,0.342,4,1,0,0,Cash,0
C00377,24,Male,Balqa,Basic,6,1014.58,250.5,7,228.41,18,13,0.317,0.492,4,1,0,1,Digital Wallet,0
C00099,49,Female,Amman,Platinum,16,1800.79,353.97,18,316.95,84,19,0.162,0.214,5,1,0,0,Card,1
C00368,28,Female,Other,Basic,18,1026.12,96.65,3,477.4,45,13,0.094,0.294,5,2,0,1,Digital Wallet,0
C00358,48,Male,Irbid,Basic,37,1803.94,116.72,27,165.91,12,12,0.189,0.182,2,1,0,0,Card,0
C00639,41,Male,Other,Gold,2,2127.11,236.73,6,69.06,119,11,0.541,0.594,4,1,0,1,Card,0
C00125,24,Male,Irbid,Basic,17,1621.94,196.73,7,400.79,38,12,0.368,0.311,3,3,1,0,Digital Wallet,0
C00255,54,Female,Zarqa,Platinum,36,1135.5,367.18,22,500.0,64,24,0.3,0.664,5,2,0,0,Card,0
C00010,64,Female,Zarqa,Gold,14,1840.35,161.39,10,218.93,8,14,0.414,0.307,3,0,0,0,Cash,0
C00332,19,Male,Amman,Silver,13,2178.6,195.29,12,181.81,12,10,0.296,0.894,4,2,0,1,Card,1
C00323,25,Female,Irbid,Silver,13,1511.67,275.3,12,321.36,7,15,0.141,0.527,4,1,0,1,Digital Wallet,0
C00839,40,Male,Balqa,Basic,22,1108.67,394.96,13,500.0,1,15,0.728,0.048,3,4,1,1,Card,0
C00894,34,Male,Irbid,Platinum,35,1372.62,196.8,17,440.52,5,16,0.597,0.704,4,1,0,1,Card,0
C00823,19,Male,Irbid,Basic,59,866.21,90.75,16,298.51,14,14,0.418,0.728,3,2,0,1,Digital Wallet,0
C01001,25,Female,Amman,Gold,13,1409.24,341.07,11,380.78,4,16,0.562,0.291,2,3,1,1,Digital Wallet,0
C00336,59,Female,Amman,Basic,33,1892.17,183.06,19,245.87,4,10,0.222,0.286,4,2,0,0,Digital Wallet,1
C00621,36,Female,Amman,Gold,44,2150.97,246.83,24,500.0,58,14,0.4165,0.173,4,2,0,1,Bank Transfer,1
C00694,37,Male,Zarqa,Silver,50,1842.77,156.63,18,488.32,10,18,0.174,0.602,2,3,1,0,Digital Wallet,0
C00973,29,Male,Amman,Silver,19,1792.625,116.83,7,285.47,10,22,0.883,0.181,3,0,0,0,Digital Wallet,0
C00646,52,Female,Irbid,Silver,8,1697.98,208.26,11,137.29,19,11,0.185,0.534,5,1,0,0,Bank Transfer,0
C01094,33,Male,Amman,Gold,28,548.42,204.58,10,484.17,118,22,0.809,0.145,2,3,1,0,Card,1
C00448,20,Male,Amman,Silver,20,2169.35,301.82,10,500.0,44,21,0.445,0.704,4,2,0,1,Card,0
C00147,43,Male,Other,Gold,27,2050.29,161.32,19,195.64,4,19,0.748,0.582,4,1,0,1,Card,0
C00422,32,Female,Zarqa,Platinum,18,1785.53,242.16,13,298.17,17,19,0.738,0.671,4,1,0,1,Digital Wallet,0
C00490,42,Female,Amman,Silver,23,1678.29,336.59,16,420.62,28,15,0.548,0.143,3,1,0,1,Card,0
C00105,63,Female,Amman,Gold,22,2242.98,176.69,11,284.45,60,9,0.751,0.248,5,5,1,1,Bank Transfer,0
C00757,55,Male,Amman,Basic,34,1293.96,131.29,15,280.2,4,9,0.221,0.501,3,3,1,0,Digital Wallet,0
C00918,49,Female,Other,Basic,36,2250.35,153.36,16,358.59,108,22,0.18,0.474,3,1,0,0,Cash,0
C00866,66,Female,Amman,Gold,16,2065.41,169.25,13,212.38,54,10,0.324,0.211,4,1,0,1,Card,0
C00309,35,Female,Amman,Gold,53,2514.38,194.56,18,500.0,75,17,0.632,0.682,4,3,1,0,Card,0
C00180,27,Male,Amman,Basic,31,839.23,110.74,20,155.88,48,16,0.313,0.46,4,2,0,0,Digital Wallet,0
C00792,63,Female,Amman,Platinum,45,1563.69,280.55,20,500.0,120,19,0.233,0.405,4,1,0,0,Cash,0
C00887,21,Male,Other,Basic,37,1281.83,67.2,13,212.04,153,11,0.545,0.622,4,2,0,0,Card,0
C00039,20,Male,Irbid,Platinum,33,1517.55,220.38,17,359.12,81,16,0.138,0.15,4,2,0,0,Digital Wallet,0
C00188,55,Male,Amman,Silver,41,1501.59,103.43,12,277.19,38,16,0.769,0.618,4,2,0,0,Digital Wallet,0
C00565,60,Female,Amman,Basic,44,1792.625,96.03,20,200.39,51,11,0.72,0.462,2,4,1,1,Card,1
C00167,48,Female,Amman,Silver,14,1570.31,86.95,10,98.6,63,6,0.228,0.077,3,1,0,1,Card,0
C00831,64,Male,Irbid,Basic,22,865.56,112.63,13,155.87,80,14,0.674,0.317,3,1,0,0,Card,1
C00848,49,Female,Amman,Silver,25,1026.88,117.36,22,118.53,54,13,0.757,0.474,4,2,0,1,Cash,0
C00150,64,Female,Amman,Silver,14,1580.71,222.4,8,367.65,98,17,0.204,0.185,2,3,1,0,Card,0
C00348,63,Male,Irbid,Basic,74,2473.89,151.32,30,272.81,52,20,0.31,0.176,4,3,1,0,Cash,0
C00353,54,Male,Irbid,Silver,25,2096.74,119.32,13,235.86,29,13,0.52,0.073,3,1,0,0,Cash,0
C00538,40,Female,Amman,Silver,20,1166.62,102.07,12,197.35,50,17,0.137,0.306,3,3,1,0,Digital Wallet,1
C01142,62,Female,Amman,Gold,21,1953.44,215.14,18,245.32,61,16,0.515,0.548,4,3,1,0,Bank Transfer,1
C00315,53,Female,Amman,Basic,14,2131.44,166.68,7,317.91,19,12,0.521,0.397,3,2,0,0,Card,0
C00922,22,Male,Other,Gold,9,2395.99,253.43,14,149.89,0,12,0.466,0.174,4,1,0,0,Digital Wallet,0
C00322,49,Male,Amman,Gold,20,1362.55,175.32,18,200.87,41,13,0.382,0.628,4,2,0,1,Card,0
C00968,60,Female,Zarqa,Silver,34,2245.16,168.68,14,391.18,2,15,0.43,0.198,5,0,0,0,Cash,0
C00613,32,Female,Other,Silver,16,960.24,95.14,4,281.66,81,18,0.284,0.155,3,2,0,1,Card,0
C01010,46,Male,Amman,Silver,17,1715.16,152.09,13,198.52,53,17,0.503,0.526,3,0,0,0,Card,1
C00138,50,Female,Amman,Gold,20,1998.12,344.47,14,500.0,19,18,0.746,0.609,2,6,1,1,Card,1
C00304,53,Female,Amman,Silver,38,2041.62,131.21,14,394.76,15,15,0.343,0.458,5,0,0,0,Digital Wallet,0
C00182,48,Male,Irbid,Silver,52,2223.03,267.49,24,500.0,99,20,0.315,0.479,5,0,0,0,Card,0
C01136,24,Male,Amman,Basic,12,912.33,53.81,8,84.1,21,9,0.551,0.587,5,0,0,1,Card,0
C01135,22,Male,Irbid,Basic,37,1163.62,219.22,21,310.03,10,14,0.446,0.435,2,3,1,0,Cash,1
C00393,70,Male,Amman,Platinum,20,2266.26,236.98,5,500.0,5,12,0.421,0.352,5,2,0,1,Card,0
C00803,44,Male,Other,Gold,57,2081.96,180.52,24,290.76,14,16,0.345,0.258,2,5,1,1,Digital Wallet,0
C00483,24,Female,Amman,Silver,12,1659.16,155.7,12,153.83,4,21,0.539,0.425,3,1,0,0,Card,0
C00575,54,Male,Irbid,Silver,21,1467.34,103.39,8,266.87,76,8,0.618,0.276,3,0,0,0,Digital Wallet,0
C00904,49,Female,Amman,Silver,21,2071.73,299.13,19,352.52,13,17,0.301,0.743,4,3,1,0,Digital Wallet,0
C00708,22,Female,Irbid,Silver,38,1288.21,272.15,25,309.96,19,19,0.226,0.509,2,0,1,1,Bank Transfer,0
C00464,35,Male,Amman,Platinum,27,2071.27,285.71,21,300.95,1,17,0.399,0.436,2,2,0,1,Card,0
C00791,34,Male,Amman,Basic,44,1846.48,118.18,21,200.94,163,8,0.44,0.619,3,3,1,0,Card,1
C00459,51,Male,Other,Basic,31,1526.39,105.13,12,211.28,25,21,0.366,0.869,3,4,1,0,Card,0
C00877,51,Female,Zarqa,Silver,21,2173.43,127.66,10,259.65,24,16,0.343,0.344,3,1,0,1,Cash,0
C00602,42,Female,Amman,Platinum,41,1902.13,250.99,19,435.29,1,15,0.47,0.866,2,0,1,0,Card,0
C00996,35,Female,Irbid,Silver,15,869.25,377.41,14,409.98,12,35,0.201,0.45,5,0,0,0,Cash,0
C00843,19,Male,Amman,Silver,16,1468.02,153.93,5,495.36,28,13,0.499,0.16,2,2,0,0,Digital Wallet,0
C00584,27,Male,Zarqa,Gold,5,2085.27,256.69,11,106.07,42,16,0.526,0.334,4,0,0,1,Card,0
C00281,64,Male,Amman,Basic,61,1477.78,180.47,22,397.25,144,13,0.57,0.363,4,3,1,0,Digital Wallet,1
C00949,31,Female,Irbid,Basic,84,1188.37,72.75,34,153.23,44,13,0.431,0.127,3,0,0,0,Card,0
C00779,62,Female,Amman,Basic,53,1995.87,148.15,29,295.27,5,12,0.222,0.757,3,1,0,0,Bank Transfer,0
C00380,64,Female,Other,Basic,53,1359.95,91.04,21,186.24,26,13,0.435,0.291,5,2,0,0,Card,0
C01066,45,Female,Irbid,Gold,24,3265.29,288.43,13,500.0,25,21,0.301,0.666,4,4,1,0,Digital Wallet,1
C00466,18,Female,Irbid,Gold,27,1344.18,239.52,19,302.25,10,12,0.263,0.413,3,3,1,0,Cash,0
C00865,43,Male,Balqa,Platinum,24,2005.11,292.3,10,500.0,29,18,0.302,0.299,2,2,1,0,Cash,0
C00382,57,Female,Irbid,Gold,33,1578.57,123.44,17,210.41,24,15,0.419,0.352,4,1,0,0,Card,0
C00725,33,Female,Irbid,Basic,47,2297.22,155.11,21,254.27,20,9,0.495,0.519,3,2,0,1,Card,0
C01186,36,Female,Amman,Basic,84,1088.43,105.44,36,230.21,14,11,0.976,0.738,3,1,0,1,Bank Transfer,0
C00075,37,Female,Zarqa,Basic,20,1039.82,157.79,13,238.56,11,13,0.269,0.795,3,1,0,0,Cash,0
C00554,25,Male,Balqa,Basic,23,1811.98,210.37,15,315.24,82,15,0.674,0.63,4,1,0,1,Digital Wallet,0
C00819,57,Male,Irbid,Basic,30,1656.87,193.63,14,371.81,35,22,0.4,0.094,3,2,0,0,Digital Wallet,0
C01161,56,Female,Amman,Basic,63,1566.57,325.32,37,471.3,26,16,0.31,0.331,3,6,1,0,Digital Wallet,0
C00378,53,Female,Amman,Basic,61,2147.61,151.7,25,393.42,1,8,0.701,0.277,3,1,0,0,Digital Wallet,0
C00403,18,Female,Amman,Basic,16,1215.37,188.02,12,230.07,52,14,0.345,0.874,4,1,0,1,Digital Wallet,0
C00790,37,Female,Zarqa,Basic,84,2364.8,148.46,34,258.03,165,11,0.096,0.406,4,5,1,1,Bank Transfer,0
C00741,48,Male,Zarqa,Platinum,47,2320.27,402.24,25,500.0,47,20,0.698,0.255,3,2,0,1,Digital Wallet,0
C00635,45,Female,Amman,Silver,18,2316.64,180.52,13,227.78,162,13,0.512,0.33,4,0,0,1,Digital Wallet,1
C00124,64,Female,Amman,Gold,54,2140.37,203.69,25,406.8,1,14,0.701,0.694,4,0,0,1,Cash,0
C00652,55,Male,Amman,Basic,22,2703.58,91.36,12,185.14,44,15,0.502,0.48,3,2,0,1,Cash,1
C01019,66,Male,Zarqa,Basic,17,1047.6,281.77,14,224.65,5,28,0.525,0.119,4,3,1,1,Card,1
C01115,37,Male,Amman,Gold,15,1204.95,245.95,7,500.0,57,12,0.581,0.89,2,2,1,0,Card,0
C00166,52,Male,Irbid,Platinum,20,2018.25,277.22,13,398.21,78,15,0.302,0.276,4,3,1,0,Card,0
C00724,43,Female,Amman,Basic,6,1896.77,135.05,5,167.23,20,12,0.904,0.538,4,2,0,1,Card,0
C00395,20,Male,Amman,Silver,39,1654.0,320.74,22,500.0,47,21,0.82,0.253,3,1,0,1,Card,0
C01021,60,Female,Irbid,Basic,70,2280.32,302.56,36,500.0,19,14,0.765,0.852,3,1,0,0,Card,0
C00205,46,Female,Zarqa,Basic,5,1621.12,311.06,12,123.12,41,16,0.293,0.783,3,0,0,1,Card,0
C00954,22,Male,Irbid,Basic,18,1196.37,68.06,11,138.7,25,17,0.396,0.647,3,3,1,1,Card,0
C00872,69,Female,Balqa,Gold,77,2992.09,327.57,37,500.0,11,17,0.415,0.411,4,3,1,1,Digital Wallet,0
C01058,20,Male,Amman,Silver,41,1370.2,133.98,16,333.8,20,21,0.778,0.367,3,2,0,1,Digital Wallet,0
C00176,22,Male,Amman,Silver,22,1446.12,118.53,8,301.93,38,6,0.264,0.818,4,2,0,0,Bank Transfer,0
C00692,27,Female,Amman,Gold,11,1469.57,130.05,6,218.03,121,12,0.273,0.771,4,2,0,0,Card,0
C00851,40,Male,Other,Platinum,37,1905.23,265.47,22,369.5,104,11,0.667,0.848,4,4,1,0,Card,1
C00127,22,Male,Zarqa,Platinum,40,1676.26,227.85,19,463.34,34,18,0.637,0.12,3,2,0,0,Card,0
C00021,30,Female,Amman,Basic,16,1449.27,214.49,7,500.0,10,17,0.661,0.148,4,1,0,1,Card,0
C01126,61,Male,Other,Silver,18,2322.6,224.33,12,306.31,40,13,0.07,0.428,5,0,0,0,Cash,1
C01120,33,Female,Zarqa,Silver,33,1491.76,156.84,14,392.92,14,16,0.2,0.253,4,1,0,1,Card,0
C00721,22,Male,Amman,Basic,17,860.7,138.3,13,189.8,7,15,0.598,0.142,4,0,0,1,Card,0
C00373,44,Male,Amman,Gold,3,567.3,209.06,4,168.21,20,12,0.631,0.316,3,0,0,0,Card,0
C00539,47,Female,Amman,Silver,8,1839.59,162.18,7,165.87,44,13,0.223,0.133,4,0,0,0,Card,0
C00957,66,Male,Amman,Basic,7,2014.77,67.5,4,120.38,84,13,0.18,0.821,4,2,0,0,Card,1
C00402,58,Male,Amman,Basic,18,1567.02,135.79,7,301.71,199,11,0.751,0.3,3,0,0,1,Cash,0
C00893,30,Male,Irbid,Gold,24,2240.92,203.21,10,468.7,8,20,0.773,0.218,2,3,1,0,Card,1
C00296,57,Male,Irbid,Silver,24,1822.17,215.43,11,481.74,58,12,0.442,0.59,4,1,0,0,Bank Transfer,0
C00693,50,Female,Zarqa,Gold,18,1706.67,193.3,12,274.73,13,14,0.24,0.282,4,1,0,0,Digital Wallet,0
C00634,63,Female,Amman,Gold,73,1749.98,385.08,35,500.0,26,15,0.408,0.541,3,0,0,1,Digital Wallet,0
C00369,35,Female,Zarqa,Basic,63,1599.92,196.97,29,333.12,88,17,0.412,0.366,3,5,1,0,Digital Wallet,0
C01092,25,Female,Other,Gold,57,1820.13,339.07,26,500.0,24,16,0.457,0.241,5,1,0,0,Card,0
C00596,52,Female,Irbid,Platinum,37,2889.45,307.23,20,500.0,22,16,0.293,0.559,3,0,0,0,Card,0
C00145,61,Male,Irbid,Silver,11,2722.5,286.46,6,341.6,60,18,0.556,0.503,1,6,1,1,Card,1
C00319,32,Female,Zarqa,Gold,84,830.21,165.71,24,500.0,7,9,0.238,0.24,3,3,1,0,Card,0
C01104,55,Male,Balqa,Platinum,17,2580.84,235.98,11,322.42,12,19,0.657,0.901,3,1,0,1,Cash,0
C00299,19,Male,Amman,Silver,35,1526.69,120.39,15,209.11,2,11,0.509,0.294,3,1,0,1,Digital Wallet,0
C00181,29,Female,Other,Basic,27,1358.09,114.0,10,306.32,91,13,0.243,0.631,4,3,1,0,Digital Wallet,1
C01144,20,Male,Amman,Silver,48,953.16,106.39,21,237.74,58,7,0.523,0.776,3,4,1,0,Card,0
C00096,59,Male,Irbid,Basic,28,1907.63,145.82,13,293.0,17,15,0.625,0.477,2,1,1,1,Cash,0
C01040,51,Male,Amman,Gold,39,1752.43,156.38,17,366.88,144,13,0.437,0.555,3,1,0,1,Card,0
C00102,61,Male,Irbid,Silver,32,2538.3,193.45,18,282.8,36,15,0.342,0.469,3,2,0,0,Card,0
C00390,65,Male,Amman,Gold,46,1401.6,180.52,23,500.0,52,12,0.555,0.861,4,3,1,1,Digital Wallet,1
C00567,51,Male,Amman,Basic,20,3219.21,185.71,10,359.26,23,16,0.318,0.113,4,2,0,0,Card,0
C01106,63,Male,Amman,Silver,16,1792.625,198.86,11,258.18,5,18,0.375,0.397,3,7,1,0,Cash,1
C00097,40,Female,Zarqa,Basic,76,1893.98,187.05,32,435.47,8,5,0.494,0.417,3,2,0,1,Card,0
C00578,54,Male,Other,Silver,35,1958.22,240.05,15,497.3,5,15,0.148,0.762,2,4,1,1,Cash,0
C00009,54,Female,Irbid,Basic,29,1200.4,151.72,11,462.91,193,15,0.452,0.724,3,0,0,1,Digital Wallet,0
C00287,26,Male,Amman,Silver,23,1143.99,122.75,14,187.1,58,17,0.384,0.686,5,2,0,0,Digital Wallet,0
C01036,18,Male,Zarqa,Gold,57,1315.79,166.99,15,500.0,23,11,0.73,0.197,4,2,0,1,Card,0
C00406,53,Male,Irbid,Gold,38,1879.18,379.56,22,500.0,11,21,0.561,0.391,5,0,0,1,Card,0
C00862,46,Male,Irbid,Basic,64,1732.49,69.44,32,113.73,23,12,0.317,0.308,5,0,0,0,Card,0
C00888,52,Female,Amman,Platinum,19,1755.18,313.99,12,500.0,4,16,0.402,0.218,3,2,0,0,Bank Transfer,0
C00576,66,Male,Amman,Basic,13,2351.95,320.65,10,358.18,420,16,0.293,0.491,3,2,0,1,Digital Wallet,1
C00756,55,Female,Amman,Basic,15,2279.58,172.89,11,212.91,44,12,0.237,0.684,3,1,0,0,Card,0
C00723,69,Female,Amman,Gold,24,2912.39,235.08,16,259.1,3,15,0.152,0.125,5,1,0,0,Card,0
C00830,57,Female,Amman,Platinum,12,2336.07,203.09,6,458.97,0,19,0.707,0.215,4,4,1,0,Digital Wallet,0
C01027,18,Male,Balqa,Basic,64,1558.14,53.18,21,140.97,13,12,0.297,0.672,3,5,1,1,Digital Wallet,0
C00680,58,Female,Amman,Basic,25,2934.83,190.52,11,348.4,5,14,0.221,0.393,3,3,1,0,Digital Wallet,0
C01007,46,Male,Zarqa,Gold,56,1496.27,226.45,26,424.21,60,13,0.327,0.433,5,1,0,0,Cash,0
C00546,59,Female,Amman,Basic,23,3209.7,113.91,11,216.93,4,12,0.193,0.957,3,0,0,0,Card,0
C01095,68,Female,Irbid,Basic,5,2846.05,150.85,7,110.64,27,11,0.157,0.898,4,0,0,0,Card,0
C00445,22,Male,Zarqa,Silver,29,1795.0,180.63,19,264.87,8,21,0.367,0.407,4,1,0,0,Card,0
C00400,30,Female,Amman,Basic,3,1923.99,185.16,9,47.79,1,11,0.576,0.679,4,0,0,1,Card,1
C00717,45,Male,Zarqa,Gold,17,1833.0,283.27,9,432.66,13,14,0.463,0.169,4,0,0,1,Cash,0
C00130,25,Female,Other,Gold,17,1547.74,269.89,9,500.0,15,16,0.183,0.577,4,1,0,0,Card,0
C00463,42,Male,Amman,Basic,2,751.87,201.44,6,61.95,29,15,0.774,0.574,4,1,0,1,Card,0
C00433,22,Female,Amman,Basic,5,1476.63,144.4,3,245.46,16,11,0.499,0.591,4,1,0,1,Digital Wallet,1
C00089,58,Male,Amman,Silver,65,1982.81,127.3,33,187.42,4,19,0.605,0.441,3,2,0,0,Digital Wallet,0
C00648,55,Female,Other,Gold,48,3081.97,171.68,23,315.75,105,16,0.633,0.428,4,2,0,0,Cash,0
